Source IP,Destination IP,Source Port,Destination Port,Payload Length,Timestamp,Protocol ID,Protocol Name,Packet Size,Flow Size
77.244.224.50,200.204.40.71,35762,35557,2883,1564319800787,6,TCP,2949,1
77.244.224.50,200.204.40.71,35762,35557,1458,1564319800787,6,TCP,1524,2
77.244.224.50,200.204.40.71,35762,35557,2883,1564319800787,6,TCP,2949,3
77.244.224.50,200.204.40.71,35762,35557,1458,1564319800787,6,TCP,1524,4
200.204.40.71,77.244.224.50,35557,35762,-1,1564319800793,6,TCP,66,5
200.204.40.71,77.244.224.50,35557,35762,-1,1564319800793,6,TCP,66,6
200.204.40.71,77.244.224.50,35557,35762,-1,1564319800793,6,TCP,66,7
200.204.40.71,77.244.224.50,35557,35762,-1,1564319800793,6,TCP,66,8
200.204.40.71,77.244.224.50,35557,35762,-1,1564319800794,6,TCP,66,9
77.244.224.50,200.204.40.71,35762,35557,1368,1564319800887,6,TCP,1434,10
77.244.224.50,200.204.40.71,35762,35557,750,1564319800887,6,TCP,816,11
200.204.40.71,77.244.224.50,35557,35762,-1,1564319800892,6,TCP,66,12
200.204.40.71,77.244.224.50,35557,35762,70,1564319801055,6,TCP,136,13
200.204.40.71,77.244.224.50,35557,35762,197,1564319801055,6,TCP,263,14
200.204.40.71,77.244.224.50,35557,35762,63,1564319801055,6,TCP,129,15
77.244.224.50,200.204.40.71,35762,35557,2883,1564319801057,6,TCP,2949,16
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801058,6,TCP,1524,17
77.244.224.50,200.204.40.71,35762,35557,2883,1564319801058,6,TCP,2949,18
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801058,6,TCP,1524,19
77.244.224.50,200.204.40.71,35762,35557,-1,1564319801058,6,TCP,66,20
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801063,6,TCP,66,21
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801063,6,TCP,66,22
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801064,6,TCP,66,23
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801064,6,TCP,66,24
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801064,6,TCP,66,25
200.204.40.71,77.244.224.50,35557,35762,443,1564319801073,6,TCP,509,26
77.244.224.50,200.204.40.71,35762,35557,-1,1564319801074,6,TCP,66,27
77.244.224.50,200.204.40.71,35762,35557,2352,1564319801144,6,TCP,2418,28
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801150,6,TCP,66,29
200.204.40.71,77.244.224.50,35557,35762,152,1564319801276,6,TCP,218,30
77.244.224.50,200.204.40.71,35762,35557,1368,1564319801278,6,TCP,1434,31
77.244.224.50,200.204.40.71,35762,35557,1515,1564319801278,6,TCP,1581,32
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801278,6,TCP,1524,33
77.244.224.50,200.204.40.71,35762,35557,2883,1564319801279,6,TCP,2949,34
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801279,6,TCP,1524,35
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801284,6,TCP,66,36
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801284,6,TCP,66,37
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801285,6,TCP,66,38
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801285,6,TCP,66,39
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801289,6,TCP,66,40
77.244.224.50,200.204.40.71,35762,35557,1014,1564319801414,6,TCP,1080,41
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801419,6,TCP,66,42
77.244.224.50,200.204.40.71,35762,35557,1368,1564319801533,6,TCP,1434,43
77.244.224.50,200.204.40.71,35762,35557,1515,1564319801534,6,TCP,1581,44
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801534,6,TCP,1524,45
77.244.224.50,200.204.40.71,35762,35557,2883,1564319801535,6,TCP,2949,46
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801535,6,TCP,1524,47
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801540,6,TCP,66,48
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801540,6,TCP,66,49
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801541,6,TCP,66,50
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801541,6,TCP,66,51
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801541,6,TCP,66,52
77.244.224.50,200.204.40.71,35762,35557,814,1564319801684,6,TCP,880,53
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801690,6,TCP,66,54
200.204.40.71,77.244.224.50,35557,35762,535,1564319801738,6,TCP,601,55
77.244.224.50,200.204.40.71,35762,35557,-1,1564319801775,6,TCP,66,56
77.244.224.50,200.204.40.71,35762,35557,1368,1564319801789,6,TCP,1434,57
77.244.224.50,200.204.40.71,35762,35557,1515,1564319801790,6,TCP,1581,58
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801790,6,TCP,1524,59
77.244.224.50,200.204.40.71,35762,35557,2883,1564319801791,6,TCP,2949,60
77.244.224.50,200.204.40.71,35762,35557,1458,1564319801791,6,TCP,1524,61
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801795,6,TCP,66,62
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801796,6,TCP,66,63
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801797,6,TCP,66,64
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801797,6,TCP,66,65
200.204.40.71,77.244.224.50,35557,35762,53,1564319801822,6,TCP,119,66
77.244.224.50,200.204.40.71,35762,35557,-1,1564319801866,6,TCP,66,67
77.244.224.50,200.204.40.71,35762,35557,349,1564319801911,6,TCP,415,68
200.204.40.71,77.244.224.50,35557,35762,-1,1564319801920,6,TCP,66,69
200.204.40.71,77.244.224.50,35557,35762,142,1564319801953,6,TCP,208,70
200.204.40.71,77.244.224.50,35557,35762,133,1564319801953,6,TCP,199,71
77.244.224.50,200.204.40.71,35762,35557,-1,1564319801955,6,TCP,66,72
200.204.40.71,77.244.224.50,35557,35762,300,1564319802045,6,TCP,366,73
200.204.40.71,77.244.224.50,35557,35762,54,1564319802045,6,TCP,120,74
200.204.40.71,77.244.224.50,35557,35762,75,1564319802045,6,TCP,141,75
77.244.224.50,200.204.40.71,35762,35557,2883,1564319802046,6,TCP,2949,76
77.244.224.50,200.204.40.71,35762,35557,1458,1564319802047,6,TCP,1524,77
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802053,6,TCP,66,78
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802062,6,TCP,66,79
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802062,6,TCP,66,80
200.204.40.71,77.244.224.50,35557,35762,233,1564319802133,6,TCP,299,81
200.204.40.71,77.244.224.50,35557,35762,104,1564319802133,6,TCP,170,82
200.204.40.71,77.244.224.50,35557,35762,80,1564319802133,6,TCP,146,83
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802138,6,TCP,66,84
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802138,6,TCP,66,85
200.204.40.71,77.244.224.50,35557,35762,105,1564319802159,6,TCP,171,86
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802161,6,TCP,66,87
77.244.224.50,200.204.40.71,35762,35557,1368,1564319802167,6,TCP,1434,88
77.244.224.50,200.204.40.71,35762,35557,1515,1564319802168,6,TCP,1581,89
77.244.224.50,200.204.40.71,35762,35557,1023,1564319802168,6,TCP,1089,90
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802173,6,TCP,66,91
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802177,6,TCP,66,92
200.204.40.71,77.244.224.50,35557,35762,262,1564319802183,6,TCP,328,93
200.204.40.71,77.244.224.50,35557,35762,164,1564319802183,6,TCP,230,94
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802185,6,TCP,66,95
200.204.40.71,77.244.224.50,35557,35762,81,1564319802224,6,TCP,147,96
200.204.40.71,77.244.224.50,35557,35762,160,1564319802224,6,TCP,226,97
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802241,6,TCP,66,98
200.204.40.71,77.244.224.50,35557,35762,281,1564319802313,6,TCP,347,99
200.204.40.71,77.244.224.50,35557,35762,67,1564319802313,6,TCP,133,100
200.204.40.71,77.244.224.50,35557,35762,195,1564319802313,6,TCP,261,101
200.204.40.71,77.244.224.50,35557,35762,295,1564319802314,6,TCP,361,102
77.244.224.50,200.204.40.71,35762,35557,2883,1564319802320,6,TCP,2949,103
77.244.224.50,200.204.40.71,35762,35557,1458,1564319802320,6,TCP,1524,104
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802321,6,TCP,66,105
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802322,6,TCP,78,106
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802326,6,TCP,66,107
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802326,6,TCP,66,108
200.204.40.71,77.244.224.50,35557,35762,195,1564319802339,6,TCP,261,109
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802340,6,TCP,66,110
200.204.40.71,77.244.224.50,35557,35762,187,1564319802347,6,TCP,253,111
200.204.40.71,77.244.224.50,35557,35762,143,1564319802347,6,TCP,209,112
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802348,6,TCP,66,113
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802349,6,TCP,66,114
77.244.224.50,200.204.40.71,35762,35557,2883,1564319802430,6,TCP,2949,115
77.244.224.50,200.204.40.71,35762,35557,641,1564319802430,6,TCP,707,116
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802436,6,TCP,66,117
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802440,6,TCP,66,118
200.204.40.71,77.244.224.50,35557,35762,158,1564319802493,6,TCP,224,119
200.204.40.71,77.244.224.50,35557,35762,133,1564319802493,6,TCP,199,120
200.204.40.71,77.244.224.50,35557,35762,163,1564319802493,6,TCP,229,121
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802494,6,TCP,66,122
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802495,6,TCP,66,123
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802495,6,TCP,66,124
77.244.224.50,200.204.40.71,35762,35557,2883,1564319802585,6,TCP,2949,125
77.244.224.50,200.204.40.71,35762,35557,1458,1564319802585,6,TCP,1524,126
77.244.224.50,200.204.40.71,35762,35557,2883,1564319802585,6,TCP,2949,127
77.244.224.50,200.204.40.71,35762,35557,1458,1564319802585,6,TCP,1524,128
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802591,6,TCP,66,129
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802591,6,TCP,66,130
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802591,6,TCP,66,131
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802591,6,TCP,66,132
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802591,6,TCP,66,133
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802591,6,TCP,66,134
77.244.224.96,77.244.224.253,4789,4789,156,1564319802622,17,UDP,198,1
77.244.224.50,200.204.40.71,35762,35557,74,1564319802678,6,TCP,140,135
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802684,6,TCP,66,136
200.204.40.71,77.244.224.50,35557,35762,161,1564319802770,6,TCP,227,137
200.204.40.71,77.244.224.50,35557,35762,156,1564319802770,6,TCP,222,138
200.204.40.71,77.244.224.50,35557,35762,191,1564319802771,6,TCP,257,139
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802771,6,TCP,66,140
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802771,6,TCP,66,141
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802773,6,TCP,66,142
200.204.40.71,77.244.224.50,35557,35762,228,1564319802777,6,TCP,294,143
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802778,6,TCP,66,144
200.204.40.71,77.244.224.50,35557,35762,611,1564319802787,6,TCP,677,145
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802788,6,TCP,66,146
200.204.40.71,77.244.224.50,35557,35762,236,1564319802789,6,TCP,302,147
77.244.224.50,200.204.40.71,35762,35557,-1,1564319802791,6,TCP,66,148
77.244.224.50,200.204.40.71,35762,35557,1368,1564319802813,6,TCP,1434,149
77.244.224.50,200.204.40.71,35762,35557,1515,1564319802814,6,TCP,1581,150
77.244.224.50,200.204.40.71,35762,35557,1458,1564319802814,6,TCP,1524,151
77.244.224.50,200.204.40.71,35762,35557,1368,1564319802818,6,TCP,1434,152
77.244.224.50,200.204.40.71,35762,35557,1515,1564319802818,6,TCP,1581,153
77.244.224.50,200.204.40.71,35762,35557,1458,1564319802818,6,TCP,1524,154
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802820,6,TCP,66,155
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802820,6,TCP,66,156
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802855,6,TCP,66,157
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802855,6,TCP,66,158
77.244.224.50,200.204.40.71,35762,35557,648,1564319802857,6,TCP,714,159
77.244.224.50,200.204.40.71,35762,35557,37,1564319802857,6,TCP,103,160
200.204.40.71,77.244.224.50,35557,35762,-1,1564319802862,6,TCP,66,161
200.204.40.71,77.244.224.50,35557,35762,279,1564319803038,6,TCP,345,162
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803085,6,TCP,66,163
200.204.40.71,77.244.224.50,35557,35762,304,1564319803268,6,TCP,370,164
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803269,6,TCP,66,165
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803303,6,TCP,1484,166
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803303,6,TCP,1484,167
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803303,6,TCP,1484,168
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803303,6,TCP,1484,169
200.204.40.71,77.244.224.50,35557,35762,939,1564319803303,6,TCP,1005,170
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803308,6,TCP,66,171
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803308,6,TCP,66,172
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803308,6,TCP,66,173
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803308,6,TCP,66,174
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803308,6,TCP,66,175
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803312,6,TCP,1484,176
200.204.40.71,77.244.224.50,35557,35762,477,1564319803312,6,TCP,543,177
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803313,6,TCP,1484,178
200.204.40.71,77.244.224.50,35557,35762,308,1564319803313,6,TCP,374,179
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803314,6,TCP,66,180
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803314,6,TCP,66,181
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803314,6,TCP,66,182
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803314,6,TCP,66,183
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803315,6,TCP,1484,184
200.204.40.71,77.244.224.50,35557,35762,449,1564319803315,6,TCP,515,185
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803318,6,TCP,66,186
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803318,6,TCP,66,187
200.204.40.71,77.244.224.50,35557,35762,1418,1564319803323,6,TCP,1484,188
200.204.40.71,77.244.224.50,35557,35762,241,1564319803323,6,TCP,307,189
200.204.40.71,77.244.224.50,35557,35762,185,1564319803323,6,TCP,251,190
200.204.40.71,77.244.224.50,35557,35762,70,1564319803323,6,TCP,136,191
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803324,6,TCP,66,192
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803324,6,TCP,66,193
77.244.224.50,200.204.40.71,35762,35557,-1,1564319803326,6,TCP,66,194
77.244.224.50,200.204.40.71,35762,35557,39,1564319803327,6,TCP,105,195
200.204.40.71,77.244.224.50,35557,35762,-1,1564319803332,6,TCP,66,196
77.244.224.50,200.204.40.30,58476,35557,1350,1564319803987,17,UDP,1392,1
200.204.40.30,77.244.224.50,35557,58476,1350,1564319804023,17,UDP,1392,2
200.204.40.30,77.244.224.50,35557,58476,31,1564319804023,17,UDP,73,3
77.244.224.50,200.204.40.30,58476,35557,39,1564319804028,17,UDP,81,4
77.244.224.50,200.204.40.30,58476,35557,28,1564319804028,17,UDP,70,5
77.244.224.50,200.204.40.30,58476,35557,1350,1564319804030,17,UDP,1392,6
77.244.224.50,200.204.40.30,58476,35557,1350,1564319804031,17,UDP,1392,7
77.244.224.50,200.204.40.30,58476,35557,974,1564319804031,17,UDP,1016,8
77.244.224.50,200.204.40.30,58476,35557,1028,1564319804031,17,UDP,1070,9
200.204.40.30,77.244.224.50,35557,58476,20,1564319804036,17,UDP,62,10
200.204.40.30,77.244.224.50,35557,58476,20,1564319804037,17,UDP,62,11
200.204.40.30,77.244.224.50,35557,58476,387,1564319804203,17,UDP,429,12
200.204.40.30,77.244.224.50,35557,58476,18,1564319804203,17,UDP,60,13
77.244.224.50,200.204.40.30,58476,35557,28,1564319804210,17,UDP,70,14
200.204.40.245,77.244.224.50,35557,11946,43,1564319804252,17,UDP,85,1
200.204.40.245,77.244.224.50,35557,11946,20,1564319804252,17,UDP,62,2
77.244.224.50,200.204.40.245,11946,35557,29,1564319804256,17,UDP,71,3
77.244.224.50,200.204.40.245,11946,35557,1350,1564319804310,17,UDP,1392,4
77.244.224.50,200.204.40.245,11946,35557,1350,1564319804310,17,UDP,1392,5
77.244.224.50,200.204.40.245,11946,35557,1196,1564319804310,17,UDP,1238,6
200.204.40.245,77.244.224.50,35557,11946,22,1564319804317,17,UDP,64,7
200.204.40.245,77.244.224.50,35557,11946,62,1564319804336,17,UDP,104,8
200.204.40.245,77.244.224.50,35557,11946,41,1564319804336,17,UDP,83,9
77.244.224.50,200.204.40.245,11946,35557,29,1564319804338,17,UDP,71,10
77.244.224.50,235.102.223.166,48299,48299,178,1564319804519,17,UDP,220,1
77.244.224.50,235.102.223.166,48299,48299,178,1564319804519,17,UDP,220,2
77.244.224.50,235.102.223.166,48299,48299,405,1564319804519,17,UDP,447,3
77.244.224.50,235.102.223.166,48299,48299,405,1564319804519,17,UDP,447,4
77.244.224.50,235.102.223.166,48299,48299,428,1564319804519,17,UDP,470,5
77.244.224.50,235.102.223.166,48299,48299,428,1564319804519,17,UDP,470,6
77.244.224.50,235.102.223.166,48299,48299,226,1564319804519,17,UDP,268,7
77.244.224.50,235.102.223.166,48299,48299,226,1564319804519,17,UDP,268,8
77.244.224.50,79.120.24.112,42633,31980,32,1564319804924,17,UDP,74,1
79.120.24.112,77.244.224.50,31980,42633,48,1564319804931,17,UDP,90,2
77.244.224.50,200.204.40.22,64647,35557,1350,1564319804947,17,UDP,1392,1
77.244.224.50,200.204.40.22,64647,35557,1350,1564319804948,17,UDP,1392,2
77.244.224.50,200.204.40.22,64647,35557,1350,1564319804949,17,UDP,1392,3
77.244.224.50,200.204.40.22,64647,35557,855,1564319804949,17,UDP,897,4
200.204.40.22,77.244.224.50,35557,64647,1350,1564319804970,17,UDP,1392,5
200.204.40.22,77.244.224.50,35557,64647,31,1564319804970,17,UDP,73,6
200.204.40.22,77.244.224.50,35557,64647,20,1564319804970,17,UDP,62,7
77.244.224.50,200.204.40.22,64647,35557,41,1564319804977,17,UDP,83,8
77.244.224.50,200.204.40.22,64647,35557,28,1564319804977,17,UDP,70,9
200.204.40.22,77.244.224.50,35557,64647,20,1564319805013,17,UDP,62,10
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805105,17,UDP,1392,11
200.204.40.22,77.244.224.50,35557,64647,478,1564319805105,17,UDP,520,12
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805105,17,UDP,1392,13
200.204.40.22,77.244.224.50,35557,64647,286,1564319805105,17,UDP,328,14
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805105,17,UDP,1392,15
200.204.40.22,77.244.224.50,35557,64647,286,1564319805105,17,UDP,328,16
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805107,17,UDP,1392,17
200.204.40.22,77.244.224.50,35557,64647,286,1564319805107,17,UDP,328,18
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805107,17,UDP,1392,19
200.204.40.22,77.244.224.50,35557,64647,286,1564319805107,17,UDP,328,20
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805109,17,UDP,1392,21
200.204.40.22,77.244.224.50,35557,64647,286,1564319805109,17,UDP,328,22
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805122,17,UDP,1392,23
200.204.40.22,77.244.224.50,35557,64647,286,1564319805122,17,UDP,328,24
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805122,17,UDP,1392,25
200.204.40.22,77.244.224.50,35557,64647,286,1564319805122,17,UDP,328,26
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805123,17,UDP,1392,27
200.204.40.22,77.244.224.50,35557,64647,286,1564319805123,17,UDP,328,28
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805123,17,UDP,1392,29
200.204.40.22,77.244.224.50,35557,64647,286,1564319805123,17,UDP,328,30
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805125,17,UDP,1392,31
200.204.40.22,77.244.224.50,35557,64647,286,1564319805125,17,UDP,328,32
77.244.224.50,200.204.40.27,38604,35557,58,1564319805125,6,TCP,124,1
77.244.224.50,200.204.40.27,38604,35557,39,1564319805125,6,TCP,105,2
77.244.224.50,200.204.40.27,38604,35557,2883,1564319805125,6,TCP,2949,3
77.244.224.50,200.204.40.27,38604,35557,88,1564319805125,6,TCP,154,4
77.244.224.50,200.204.40.22,64647,35557,28,1564319805125,17,UDP,70,33
77.244.224.50,200.204.32.219,21225,35557,713,1564319805125,17,UDP,755,1
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805126,17,UDP,1392,34
200.204.40.22,77.244.224.50,35557,64647,286,1564319805126,17,UDP,328,35
200.204.40.22,77.244.224.50,35557,64647,1350,1564319805126,17,UDP,1392,36
200.204.40.22,77.244.224.50,35557,64647,1140,1564319805126,17,UDP,1182,37
200.204.40.22,77.244.224.50,35557,64647,18,1564319805127,17,UDP,60,38
200.204.40.27,77.244.224.50,35557,38604,-1,1564319805130,6,TCP,66,5
200.204.40.27,77.244.224.50,35557,38604,-1,1564319805130,6,TCP,66,6
200.204.40.27,77.244.224.50,35557,38604,39,1564319805130,6,TCP,105,7
200.204.40.27,77.244.224.50,35557,38604,-1,1564319805131,6,TCP,66,8
200.204.40.27,77.244.224.50,35557,38604,-1,1564319805131,6,TCP,66,9
77.244.224.50,200.204.40.22,64647,35557,28,1564319805139,17,UDP,70,39
77.244.224.50,200.204.40.22,64647,35557,28,1564319805139,17,UDP,70,40
77.244.224.50,200.204.40.22,64647,35557,28,1564319805139,17,UDP,70,41
77.244.224.50,200.204.40.22,64647,35557,28,1564319805142,17,UDP,70,42
77.244.224.50,200.204.40.22,64647,35557,31,1564319805142,17,UDP,73,43
77.244.224.50,200.204.40.22,64647,35557,31,1564319805142,17,UDP,73,44
77.244.224.50,200.204.40.71,35762,35557,91,1564319805144,6,TCP,157,197
77.244.224.50,200.204.40.22,64647,35557,31,1564319805144,17,UDP,73,45
77.244.224.50,200.204.40.22,64647,35557,31,1564319805145,17,UDP,73,46
77.244.224.50,200.204.40.22,64647,35557,31,1564319805145,17,UDP,73,47
77.244.224.50,200.204.40.22,64647,35557,31,1564319805145,17,UDP,73,48
77.244.224.50,200.204.40.22,64647,35557,31,1564319805145,17,UDP,73,49
77.244.224.50,200.204.40.22,64647,35557,31,1564319805146,17,UDP,73,50
77.244.224.50,200.204.40.22,64647,35557,33,1564319805147,17,UDP,75,51
77.244.224.50,200.204.40.71,35762,35557,94,1564319805148,6,TCP,160,198
200.204.32.219,77.244.224.50,35557,21225,94,1564319805149,17,UDP,136,2
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805150,6,TCP,66,199
200.204.40.22,77.244.224.50,35557,64647,286,1564319805150,17,UDP,328,52
200.204.32.219,77.244.224.50,35557,21225,224,1564319805151,17,UDP,266,3
77.244.224.50,200.204.40.22,64647,35557,33,1564319805153,17,UDP,75,53
200.204.40.27,77.244.224.50,35557,38604,69,1564319805153,6,TCP,135,10
200.204.40.27,77.244.224.50,35557,38604,220,1564319805153,6,TCP,286,11
200.204.40.27,77.244.224.50,35557,38604,112,1564319805153,6,TCP,178,12
200.204.40.27,77.244.224.50,35557,38604,39,1564319805153,6,TCP,105,13
77.244.224.50,200.204.32.219,21225,35557,28,1564319805153,17,UDP,70,4
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805153,6,TCP,66,200
77.244.224.50,200.204.40.27,38604,35557,-1,1564319805154,6,TCP,66,14
77.244.224.50,200.204.40.27,38604,35557,-1,1564319805155,6,TCP,66,15
77.244.224.50,200.204.40.27,38604,35557,39,1564319805156,6,TCP,105,16
200.204.40.22,77.244.224.50,35557,64647,1140,1564319805159,17,UDP,1182,54
77.244.224.50,200.204.40.22,64647,35557,33,1564319805161,17,UDP,75,55
200.204.40.27,77.244.224.50,35557,38604,-1,1564319805194,6,TCP,66,17
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805223,6,TCP,1434,201
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805223,6,TCP,1434,202
77.244.224.50,200.204.40.71,35762,35557,147,1564319805224,6,TCP,213,203
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805225,6,TCP,1434,204
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805226,6,TCP,1434,205
77.244.224.50,200.204.40.71,35762,35557,147,1564319805226,6,TCP,213,206
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805228,6,TCP,1434,207
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805228,6,TCP,1434,208
77.244.224.50,200.204.40.71,35762,35557,147,1564319805228,6,TCP,213,209
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805228,6,TCP,66,210
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805229,6,TCP,66,211
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805229,6,TCP,66,212
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805230,6,TCP,1434,213
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805231,6,TCP,66,214
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805231,6,TCP,66,215
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805231,6,TCP,66,216
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805233,6,TCP,1434,217
77.244.224.50,200.204.40.71,35762,35557,147,1564319805233,6,TCP,213,218
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805233,6,TCP,66,219
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805233,6,TCP,66,220
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805233,6,TCP,66,221
77.244.224.50,200.204.40.71,35762,35557,2736,1564319805234,6,TCP,2802,222
77.244.224.50,200.204.40.71,35762,35557,147,1564319805236,6,TCP,213,223
77.244.224.50,200.204.40.71,35762,35557,2155,1564319805236,6,TCP,2221,224
77.244.224.50,200.204.40.71,35762,35557,2736,1564319805236,6,TCP,2802,225
200.204.40.71,77.244.224.50,35557,35762,-1,1564319805236,6,TCP,66,226
77.244.224.50,200.204.40.71,35762,35557,2736,1564319805236,6,TCP,2802,227
77.244.224.50,200.204.40.71,35762,35557,1368,1564319805237,6,TCP,1434,228
77.244.224.50,200.204.40.71,35762,35557,1468,1564319805237,6,TCP,1534,229
